BSE Symbol,NSE Symbol,Company Name          ,AUDITED,,,,,,,,,,LATEST QTR.,,,YEAR TO DATE,,,,,SHAREHOLDINGS,,,,MARKET RELATED DATA,,,,,Sector,*You will find NULL at many places. This for those companies that have announced their FY24 results and do not have YTD Sales or Net Profit. It is reflected in yearly numbers.
,,,Face,Month/,CEqt.,BkVal,Sales,NP,EPS,Div,D/E,RONW,LatQ,Sales,NP,Year/,Sales,Sales,NP,NP,Prom,. Pledged,Inst.,NoShold,Mkt.Cap.,Price,52 Week,Entprise,Trail.P/E,,
,,,Value,Year,Rs.Cr,Rs.,Rs.Cr.,Rs.Cr.,(Rs.),(Rs.),Ratio,(%),Year,Rs.Cr.,Rs.Cr,Month,Rs.Cr.,Growth,Rs.Cr.,Growth,(%),(%),(%),('000),Rs.Cr.,Rs.,H/L,Value,Ratio,,
,,,,,,,,,,,,,,,,,,,,,,,,,As on Date 6th Feb 2025,,,,,,
539770,,Darjeeling Ropeway Co Ltd.,10,2403,3.05,17.18,0,-0.04,-0.13,0,0.83,-0.82,2409,0,-0.1,2409H,0.91,0,0.21,0,8.29,0,3.28,0.3,9.48,30.46,41.99/4.35,9.04,48.39,Finance - Investment,
530161,,Garodia Chemicals Ltd.,10,2403,7.2,-6.28,0,-0.13,-0.18,0,-1,0,2409,0,-0.02,,,,,,51.79,0,10.42,0.72,9.4,13.31,13.05/4.72,13.97,0,Chemicals,
530141,,Gyan Developers & Builders Ltd.,10,2403,3,12.67,0.55,0.14,0.47,0,0,3.8,2409,0,-0.01,,,,,,64.85,0,0,0.3,9.39,29.75,33.79/12.92,9.37,0,Construction - Real Estate,
531280,,Pankaj Polymers Ltd.,10,2403,5.54,19.72,1.76,-0.13,-0.23,0,0.22,-1.15,2412,0.33,0,2412N,0.64,-56.45,-0.12,0,59.05,0,0,0.55,9.38,17.21,17.40/6.22,11.35,0,Plastic Products,
530795,,Suncity Synthetics Ltd.,10,2403,4.95,-0.48,2,0.13,0.26,0,56.92,722.89,2409,0.53,-0.19,2409H,0.96,8.72,-0.32,0,45.46,0,6.05,0.49,9.36,18.07,48.86/7.22,9.33,96.12,Textile - Manmade  Fibres,
538860,,Panafic Industrials Ltd.,1,2403,8.21,1.21,0.68,0.02,0,0,0,0.22,2409,0.15,0.01,2409H,0.33,-23.83,0.05,-75.37,1.82,0,0,8.21,9.36,1.13,2.02/1.01,10.48,627.78,Finance - NBFC,
538952,,Abhinav Leasing & Finance Ltd.,1,2403,5,1.24,33.73,0.17,0.03,0,5.13,2.96,2409,8.78,0.06,2409H,27.15,122.1,0.32,464.29,3.66,0,0,5,9.35,1.86,3.39/1.58,8.66,0,Finance - NBFC,
530595,,TeleCanor Global Ltd.,10,2403,11.08,-5.12,0.26,0.01,0.01,0,-0.79,0,2409,-0.26,-0.58,2409H,-0.26,0,-0.67,0,22.99,6.15,0.14,1.14,9.34,8.6,10.42/4.29,13.64,0,BPO/ITeS,
526683,UNIVAFOODS,Univa Foods Ltd.,10,2403,14.32,-0.39,0.03,3.11,-0.5,0,-0.93,0,2409,0.02,0,2409H,0.02,-25.93,0,0,0,0,0.02,1.43,9.3,6.49,6.49/5.62,9.81,0,"Hotel, Resort & Restaurants",
538874,,Nexus Surgical And Medicare Ltd.,10,2403,5.47,1.78,3.47,0.21,0.39,0,0,46.41,2412,1.48,0.11,2412N,4.24,47.34,0.41,164.52,18.73,0,0,0.55,9.21,17.67,29.28/10.43,9.13,20.7,Finance - Stock Broking,
526675,,Tirth Plastic Ltd.,10,2403,4.45,3.73,0,0.01,0.01,0,0.06,0.2,2409,0,-0.01,,,,,,23.53,0,0,0.45,9.18,27.93,69.09/27.93,9.07,0,Plastic Products,
518053,,Srichakra Cement Ltd.,10,2403,9,22.39,223.36,-10.65,-11.83,0,0.52,-20.96,2409,22.1,-16.08,2409H,54.57,-52.4,-25.27,-1200.3,51.61,0,1.4,0.9,9.12,10.13,10.13/3.00,62.5,0,Cement & Construction Materials,
531465,,Nouveau Global Ventures Ltd.,1,2403,18.55,0.36,0,-0.59,-0.01,0,1.33,-3.56,2409,0,-0.02,,,,,,32.72,0,0,18.55,9.09,0.49,0.70/0.49,17.96,19.68,"Film Production, Distribution & Entertainment",
531323,,Jayatma Industries Ltd.,10,2403,6.15,19.45,27.58,0.06,0.1,0,1.09,0.54,2409,2.47,-0.13,2409H,6.49,-64.5,-0.32,-787.23,43.16,0,0,0.62,9.08,13.97,20.10/9.72,25.25,0,Textile,
531758,,GK Consultants Ltd.,10,2403,5.31,12.95,1.1,0.14,0.27,0,0,2.07,2409,0.12,0,2409H,0.24,-54.92,-0.06,-156.6,1.59,0,0,0.53,9.06,17.05,25.80/7.05,8.32,0,Finance - NBFC,
523519,,Universal Office Automation Ltd.,10,2403,14.65,1.23,0,-0.24,-0.17,0,0,-12.21,2409,0,-0.01,,,,,,61.05,0,0.32,1.47,9.06,6.45,10.16/3.88,7.7,0,Trading,
526071,,Stellant Securities (India) Ltd.,10,2403,0.74,25.14,0.16,-0.15,4.81,0,0,62.11,2412,0.09,0.05,2412N,1.49,230.89,1.11,243.34,62.42,4.73,2.7,0.07,9,119.1,151.35/15.12,7.28,7.72,Finance - NBFC,
530799,,Anna Infrastructures Ltd.,10,2403,3.8,26.79,1.68,0.6,1.57,0,0,6.04,2409,0.3,0.01,2409H,0.4,-70.94,0.02,-96.91,73.19,0,0,0.38,8.99,23.66,57.23/22.37,8.78,108.33,Construction - Real Estate,
542524,,Ambassador Intra Holdings Ltd.,10,2403,2.09,16.14,0,0.03,0.15,0,0.14,1,2409,0,0.21,,,,,,0.67,0,0,0.21,8.97,42.89,52.44/28.50,10.16,51.25,Trading,
515127,,Ramasigns Industries Ltd.,5,2403,14.28,3.71,10.33,2.72,-1.82,0,0.8,-34.29,2409,0.66,-1,2409H,1.76,-75.22,-1.96,0,34.93,0,0.02,2.85,8.91,3.27,3.26/1.90,18.71,0,Trading,
535657,,ObjectOne Information Systems Ltd.,10,2403,10.51,15.04,60.1,1.97,-0.23,0,0.06,10.98,2409,9.2,0.4,2409H,9.06,-18.02,0.39,-81.65,16.94,0,0,1.05,8.79,8.77,21.49/8.36,5.53,0,IT - Software,
526494,,Promact Impex Ltd.,10,2403,6.51,-3.29,1.78,0.9,1.38,0,-2.13,0,2409,0.17,-0.03,2409H,0.24,-47.62,-0.19,0,39,0,0,0.65,8.78,13.25,18.76/7.98,13.17,12.65,Plastic Products,
524055,,Panther Industrial Products Ltd.,10,2403,1.4,12.29,0,0.1,0.69,0,4.57,6.13,2412,0,-0.5,,,,,,49.05,0,13.55,0.14,8.78,62.74,62.74/56.92,16.16,0,Packaging,
531658,,Abate AS Industries Ltd.,10,2403,5.02,-1.92,0,-0.91,-1.82,0,-1.35,0,2409,0,-0.03,,,,,,31.87,0,0,0.5,8.76,17.46,30.13/14.75,9.97,0,Trading,
539119,,Jain Marmo Industries Ltd.,10,2403,3.13,13.07,1.58,0.07,0.21,0,0.38,1.67,2412,0.55,-0.02,2412N,1.98,265.74,0.1,0,53.73,0,4.79,0.31,8.74,27.93,28.22/22.01,10.5,19.31,Ceramics/Marble/Granite/Sanitaryware,
512297,,Shantai Industries Ltd.,10,2403,1.5,49.86,1.29,-0.06,-0.43,0,0,-0.85,2409,4.23,0.1,2409H,4.8,0,0.12,0,74.4,0,0,0.15,8.74,58.25,60.94/30.62,8.26,46.23,Textile,
531928,,Golden Carpets Ltd.,10,2403,8.44,-3.17,0.86,-0.05,-0.06,0,-92,0,2409,0.19,-0.01,2409H,0.39,2.37,-0.05,0,66.31,0,0,0.65,8.74,13.46,14.33/11.24,8.6,1191.15,Textile,
504340,,Longspur International Ventures Ltd.,10,2403,13.65,21.52,0.09,0.73,0.33,0,0,1.79,2412,0.69,0.05,2412N,7.86,84.15,0.39,-48.89,21.88,0,0,1.36,8.7,6.49,10.84/4.98,11.17,232.62,Trading,
532379,,First Fintec Ltd.,10,2403,10.4,10.18,48.81,11.57,-0.18,0,0.02,-1.79,2409,19.23,3.24,2409H,0.89,8.85,-0.06,0,47.4,0,0,1.04,8.63,8.55,11.74/5.12,8.85,0,IT - Software,
512097,,Saianand Commercial Ltd.,1,2403,22.72,1.79,5.42,0.76,0.03,0,0,1.93,2412,0,0.73,2412N,2.48,-46,0.9,43.02,0,0,0,22.72,8.63,0.39,0.94/0.35,8.55,8.18,Chemicals,
531043,,Dhanvantri Jeevan Rekha Ltd.,10,2403,4.1,23.79,20.47,0.17,0.41,0,0,1.77,2409,5.42,0.17,2409H,11.12,12.55,0.33,0,19.65,0,0,0.41,8.61,22,27.73/16.84,6.38,37.59,Hospital & Healthcare Services,
531352,,Peeti Securities Ltd.,10,2403,3.75,33.06,24.83,0.41,1.1,0,0,3.69,2409,4.88,0.08,2409H,9.48,-8.82,0.06,-63.74,33.7,0,1.75,0.38,8.61,24,27.74/18.90,7.46,51.44,Trading,
530735,,Super Bakers (India) Ltd.,10,2403,3.02,16.13,0,0.35,1.17,0,0,7.87,2409,0,0.1,,,,,,22.31,0,0,0.3,8.58,26.98,34.95/23.25,4.69,29.86,Consumer Food,
513721,,MFS Intercorp Ltd.,10,2403,4.33,1.63,0,-0.02,-0.04,0,0,-2.77,2409,0.06,0,2409H,0.16,80.9,0.01,0,0,0,0.08,0.43,8.56,20.79,22.41/6.10,8.43,1792.24,Metal - Ferrous,
532041,,Hindustan Bio Sciences Ltd.,2,2403,2.05,0.78,1.03,0.06,0.06,0,3.18,7.43,2412,0,-0.04,2412N,0.41,-35.68,-0.01,-164.29,12.19,0,0,1.03,8.55,8.74,12.83/6.86,10.7,289.4,Pharmaceuticals & Drugs,
514223,RAMGOPOLY,Ramgopal Polytex Ltd.,10,2403,14.4,7.94,11,-1.66,-1.16,0,0,-13.6,2409,0.57,-0.09,2409H,1.45,-82.84,-0.08,0,45.46,0,0.08,1.45,8.54,5.78,7.85/4.50,8.07,0,Trading,
531387,,Hasti Finance Ltd.,10,2403,10.84,18.71,27.04,2.67,-0.47,0,0,-2.48,2409,2.81,-0.36,2409H,0.23,0,-0.06,0,45.65,0,0,1.08,8.53,7.87,10.55/6.75,8.53,0,Finance - NBFC,
535204,,Mukta Agriculture Ltd.,10,2403,21.68,10.26,0,-1.93,-0.89,0,0.05,-8.39,2409,0,0.08,,,,,,5.27,0,0,2.17,8.52,3.97,7.84/3.20,8.48,0,Trading,
540066,,AMS Polymers Ltd.,10,2403,3.3,12.58,83.72,0.61,1.84,0,2.86,14.66,2409,25.38,0.11,2409H,47.38,4.54,0.37,-68.93,30.66,0,0,0.33,8.51,25.77,/,19.34,23.77,Trading,
503863,,Shree Manufacturing Company Ltd.,10,2403,8.3,-3.36,0,-0.34,-0.4,0,-0.75,0,2409,0,-0.05,,,,,,74.8,0,5.21,0.83,8.51,10.69,16.69/7.35,10.61,0,Textile - Spinning,
526251,,Mid East Portfolio Management Ltd.,10,2403,5.03,6.44,0,0.06,0.11,0,0,1.76,2409,0,0.02,,,,,,39.26,0,0,0.5,8.48,16.86,16.86/7.47,8.47,206.87,Finance - Investment,
531240,,Shamrock Industrial Company Ltd.,10,2403,5.43,3,0.11,-0.04,-0.07,0,0,-2.32,2412,0,-0.02,,,,,,42.98,0,0,0.54,8.4,15.77,15.47/7.22,8.38,0,Pharmaceuticals & Drugs,
530571,,Explicit Finance Ltd.,10,2403,9.27,8.47,9.4,0.01,0.02,0,0,0.19,2409,1.77,0.04,2409H,3.19,2.8,-0.06,0,12.09,0,0,0.93,8.38,9.04,9.98/5.06,7.18,0,Finance - NBFC,
531235,,Citi Port Financial Services Ltd.,10,2403,3.1,10.07,0.18,0,0.08,0,0.42,0.86,2409,0.06,0.06,2409H,0.18,30.5,0.02,6.67,29.01,0,0,0.31,8.37,25.65,29.06/15.12,8.35,361.27,Finance - NBFC,
524628,,Parker Agrochem Exports Ltd.,10,2403,4.78,7.69,5.46,1.06,2.23,0,0.21,30.04,2409,1.15,0.22,2409H,1.42,-54.98,-0.4,-130.94,54.23,0,0,0.48,8.34,16,27.78/14.01,8.64,0,Trading,
511728,,KZ Leasing & Finance Ltd.,10,2403,3.04,67.24,0.61,0.72,2.37,0,0.35,3.83,2412,0.23,-4.04,2412N,0.53,-90.42,-0.74,-131.17,30.25,0,0,0.3,8.31,27,45.00/24.00,9.54,0,Finance - NBFC,
503635,,Shree Salasar Investments Ltd.,10,2403,5.9,53.19,11.82,0.79,1.07,0,0,2.01,2409,8.99,0.19,2409H,0.88,50.86,0.68,52.36,62.24,0,0,0.7,8.2,12,/,10.48,9.39,Finance - Investment,
538464,,Thirani Projects Ltd.,10,2403,20.21,5.85,0.12,-0.05,-3.16,0,0,-41.13,2409,0.2,0.06,2409H,0.4,-3.59,0.11,-26.53,20.14,0,0,2.02,8.19,4.04,4.65/2.92,8.09,0,Finance - NBFC,
523896,,AVI Products India Ltd.,10,2403,3.31,21.46,4.85,0.26,0.77,0,0.04,4.4,2409,0.89,0.01,2409H,1.95,-17.51,0.05,-64.19,23.68,0,0,0.33,8.18,23.98,32.80/18.25,5.39,52.52,Trading,
539032,,Fraser and Co Ltd.,10,2403,8.12,7.43,0.03,-1.05,-1.3,0,0.05,-14.11,2409,0.22,-0.8,2409H,0.22,1890.91,-0.91,0,3.12,0,0.01,0.81,8.11,10.18,11.91/4.25,8.75,0,Trading,
523351,,Standard Shoe Sole & Mould (India) Ltd.,10,2403,5.18,-1.39,0,-0.66,-1.27,0,-0.39,0,2409,0,-0.03,,,,,,9.46,0,0,0.52,8.1,15.65,15.65/11.15,8.42,0,Trading,
516038,,Soma Papers & Industries Ltd.,10,2403,1.4,-1.79,0,-0.36,-2.56,0,0.21,-86.92,2409,0,-0.45,,,,,,0,0,2.23,0.14,8.09,54.99,99.24/23.65,7.96,0,Paper & Paper Products,
531288,,Lead Financial Services Ltd.,10,2403,3.3,18.18,0.54,0.25,0.75,0,0,4.27,2409,0.16,0.05,2409H,0.31,33.62,0.08,-23.76,28.23,0,0.55,0.33,8.08,25.7,28.15/12.35,8.06,57.3,Finance - NBFC,
530281,,Quantum Digital Vision (India) Ltd.,10,2403,7,-26.04,0.03,2.86,4.09,0,-0.57,0,2409,0,0.12,,,,,,48.09,0,0,0.3,8.05,26.25,32.43/14.34,10.14,163.14,"Film Production, Distribution & Entertainment",
531686,,MPS Pharmaa Ltd.,10,2403,19.11,0.8,0,-0.83,-0.43,0,3.69,-34.92,2409,0,-0.22,,,,,,35.89,5.76,0,1.91,7.99,4.18,4.33/3.05,15.42,0,Pharmaceuticals & Drugs,
519479,,Omega Ag-Seeds (Punjab) Ltd.,10,2403,7.9,-0.99,0,-0.17,-0.22,0,0,0,2409,0,-0.16,,,,,,20.19,0,0.59,0.79,7.98,10.29,24.41/6.58,8.32,0,Agriculture,
530469,,GSL Securities Ltd.,10,2403,3.25,17.58,0.84,0.47,1.43,0,0,8.38,2409,0,-0.04,2409H,0.02,-88.36,-0.12,0,40.94,0,0,0.33,7.97,24.03,35.18/9.79,7.92,23.96,Finance - NBFC,
531221,,Mayur Floorings Ltd.,10,2403,5.07,9.4,4.24,0.07,0.14,0,0.4,0.86,2412,1.99,0.04,2412N,4.86,67.14,0.08,81.4,48.92,0,0.04,0.51,7.95,15.68,19.72/8.50,10.39,80.29,Ceramics/Marble/Granite/Sanitaryware,
526225,,Bloom Dekor Ltd.,10,2403,6.85,-8.61,5.73,-0.85,-1.24,0,-2.24,0,2409,1.32,-0.17,2409H,2.65,-23.58,-0.36,0,54.76,0,0,0.69,7.91,12.08,16.30/8.90,19.39,0,Wood & Wood Products,
511688,,Mathew Easow Research Securities Ltd.,10,2403,6.65,21.27,14.46,0.06,0.09,0,1.65,0.43,2409,11.59,1.1,2409H,1.15,-2.87,0.05,88.46,31.28,0,0,0.67,7.9,11.88,13.59/6.82,34.23,114.45,Finance - NBFC,
538081,,Haria Apparels Ltd.,10,2403,15.29,3.62,0,0.89,0.58,0,0.25,18.42,2409,0,0.29,,,,,,58.5,0,0.01,1.53,7.86,4.88,6.80/4.35,8.77,21.69,Trading,
532354,,Virgo Global Ltd.,4,2403,4.2,-0.3,0.07,-0.13,0.23,0,3.09,34.59,2409,0.25,-0.89,2409H,4.72,-89.98,-1.13,0,31.01,0,0,1.05,7.86,6.99,13.25/4.97,33.35,0,IT - Software,
539724,,Hypersoft Technologies Ltd.,10,2403,4.25,4.56,0.83,-0.67,-1.58,0,0.01,-32.84,2409,0.01,-0.03,2409H,0.15,-70.75,-0.04,-343.75,47.85,0,0,0.43,7.84,18.43,18.43/7.00,5.72,0,IT - Software,
512481,,Polytex India Ltd.,10,2403,13.5,1.85,0,-0.16,-0.12,0,0.06,-6.05,2412,0,-0.03,,,,,,36.36,0,0,1.35,7.8,5.78,9.80/5.03,7.94,0,Finance - NBFC,
539669,,RGF Capital Markets Ltd.,1,2403,15,0.92,0.31,0,0,0,0,0.01,2409,0,-0.03,,,,,,24.98,0,0,15,7.8,0.54,1.09/0.52,4.18,51.43,Finance - NBFC,
533110,SHPRE,Shree Precoated Steels Ltd.,10,2403,4.14,-4.84,0,-0.58,-1.4,0,0,0,2412,0,-0.16,,,,,,53.44,0.85,0,0.41,7.77,18.78,24.38/8.28,7.74,0,Engineering - Construction,
538863,,Sri Amarnath Finance Ltd.,10,2403,9.98,69.72,5.24,2.74,2.75,0,0,3.83,2409,1.46,0.85,2409H,2.83,17.02,1.63,22.64,40.87,0,0,1,7.75,7.05,/,-22.35,3.62,Finance - NBFC,
531661,,Hittco Tools Ltd.,10,2403,6.04,4.34,5.97,0.19,0.31,0,1.14,6.1,2409,1.38,-0.29,2409H,2.67,-12.61,-0.63,-1243.64,25.63,0,0,0.62,7.73,13.18,15.98/9.53,12.57,0,Engineering - Industrial Equipments,
517330,CMICABLES,CMI Ltd.,10,2403,16.03,-84.55,573.91,25.8,-5.2,0,-2.81,0,2403,175.93,6.83,1812N,451.38,9.36,19.13,0.6,0.5,0,23.91,1.6,7.73,4.82,7.87/4.15,382.42,0,Cable,
517044,,International Data Management Ltd.,10,2403,2.2,-18.92,0,-0.17,-0.79,0,-1.02,0,2409,0,-0.01,,,,,,25.27,0,0.01,0.22,7.72,35.1,38.32/15.98,11.9,0,IT - Hardware,
531444,,Vardhman Concrete Ltd.,10,2403,7.16,-27.97,0,-1.29,-1.81,0,-1.58,0,2412,0,-0.11,,,,,,47.32,3.35,0,0.72,7.72,10.75,13.70/7.35,23.18,0,Engineering - Construction,
526439,,Ambitious Plastomac Company Ltd.,10,2403,5.81,-1.27,5.96,0.06,0.1,0,-1.04,0,2409,0.3,-0.01,2409H,0.59,0,0.01,0,24.7,0,0,0.58,7.72,13.28,18.84/5.29,8.46,256.87,Trading,
526813,,Raghunath International Ltd.,10,2403,5,23.32,0,0.14,0.29,0,0,1.52,2409,0,2,2409H,0,-100,2.08,0,41.21,0,0,0.5,7.7,15.38,20.28/10.77,6.77,3.57,Construction - Real Estate,
531049,,Neelkanth Rockminerals Ltd.,10,2403,5.04,15.3,0,0.24,0.48,0,0,3.11,2409,0,-0.09,,,,,,62.06,0,0,0.5,7.69,14.49,17.85/10.72,7.64,34.15,Ceramics/Marble/Granite/Sanitaryware,
519413,,Datiware Maritime Infra Ltd.,10,2403,5,-4.3,0.67,-1.12,-2.24,0,-4.37,0,2409,0.1,-0.11,2409H,0.2,0,-0.25,0,75,0,4.78,0.5,7.69,15.38,15.38/9.01,16.2,0,Aquaculture,
538993,,Purohit Construction Ltd.,10,2403,4.41,4.17,0,-0.46,-1.05,0,0.03,-20.7,2409,0,-0.09,,,,,,43.14,0,0,0.44,7.64,17.35,17.35/9.70,7.85,0,Construction - Real Estate,
512443,,Ganon Products Ltd.,10,2403,9.33,11.8,27.9,0.13,0.14,0,0,1.17,2409,6.93,0.02,2409H,13.06,57.11,0.03,0,25.25,0,0,0.93,7.63,8,15.25/5.17,7.53,0,Trading,
524031,,Patidar Buildcon Ltd.,10,2403,5.5,12.31,0.23,-0.1,-0.17,0,0.37,-1.38,2409,0.29,-0.08,2409H,0.33,44.05,-0.1,-508,20.98,0,0,0.55,7.59,14.45,14.40/7.50,10.13,0,Construction - Real Estate,
539393,,Kabra Commercial Ltd.,10,2403,2.94,53.73,19.58,0.68,2.31,0,0.59,3.64,2409,4.73,2.19,2409H,7.92,-5.94,2.91,298.49,65.64,0,0,0.29,7.58,25.77,/,11.34,2.63,Trading,
526959,,Woodsvilla Ltd.,5,2403,3.01,8.18,0.71,0.34,0.57,0,0,-0.18,2409,0.06,-0.04,2409H,0.46,32.28,0.05,440,73.9,0,0,0.6,7.52,12.5,12.50/8.11,7.23,39.15,Miscellaneous,
535514,,Prime Capital Market Ltd.,10,2403,10,9.65,0,0.01,0.01,0,0.02,0.13,2409,0.12,0.05,2409H,0.41,0,0.13,-56.63,4.9,0,0,1,7.5,8.25,16.01/6.65,7.69,0,Finance - NBFC,
540221,,Shashank Traders Ltd.,10,2403,3.09,7.55,0,-0.16,-0.51,0,1.22,-6.57,2412,0.05,0,2412N,0.05,0,-0.03,0,26.65,0,0,0.31,7.49,25.42,24.21/19.94,10.34,0,Trading,
513460,,Mahalaxmi Seamless Ltd.,10,2403,5.28,-1.14,1.84,-1.24,-2.36,0,-2.12,0,2409,0.49,0.06,2409H,0.94,2.84,0.14,0,45.84,0,0,0.53,7.47,14.2,15.00/8.31,8.88,21.24,Steel & Iron Products,
534755,,Trio Mercantile & Trading Ltd.,2,2403,13.59,3.54,2.47,-0.22,-0.03,0,0.02,-0.91,2409,0.68,0.04,2409H,1.13,-40.47,0.1,0,4.81,0,0.03,6.79,7.47,1.1,1.27/0.85,6.82,239.13,Trading,
531265,,Progrex Ventures Ltd.,10,2403,3.6,20.66,0,-0.11,-0.3,0,0,-1.42,2409,0,-0.02,,,,,,74.37,0,0,0.36,7.45,20.66,20.66/14.09,7.39,0,Solvent  Extraction,
531668,,Vision Corporation Ltd.,10,2303,19.97,4.72,7.9,0.01,0.01,0,0.11,0.13,2409,9.97,0.32,24090,23.83,90.98,-1.25,0,25.38,0,0,2,7.39,3.36,4.94/2.92,8.4,0,"Film Production, Distribution & Entertainment",
533019,,Simplex Papers Ltd.,1000,2403,3,-3992.44,0,0.11,37.97,0,-1.09,0,2412,0,-0.03,,,,,,49.94,0,13.98,0,7.34,2445,3662.85/1474.20,19.77,0,Trading,
530421,,Kuwer Industries Ltd.,10,2403,9.08,19.1,58.91,0.11,0.12,0,1.63,0.61,2409,15.47,0.82,2409H,29.23,-7.5,0.01,0,41.31,0,0.77,0.91,7.33,8.48,21.63/8.00,38.76,3.64,Plastic Products,
538857,,Scintilla Commercial & Credit Ltd.,10,2403,10.03,9.74,0.59,-2.19,-0.17,0,0.08,-1.69,2409,0.18,-2.3,2409H,0.31,0.98,-0.15,-617.24,18.81,0,0,1,7.32,7.3,8.08/3.91,8.04,0,Finance - Investment,
531647,,BJ Duplex Boards Ltd.,1,2403,0.49,-3.32,0,-0.74,-1.51,0,-0.74,0,2409,0,-0.03,,,,,,38.53,15.1,0,0.49,7.26,14.74,14.74/8.66,8.5,0,Paper & Paper Products,
532307,MELSTAR,Melstar Information Technologies Ltd.,10,2403,14.28,5.24,31.77,-0.38,7.9,0,0.52,0,2409,0,-0.07,,,,,,47.06,0,0,1.43,7.26,4.32,5.81/4.30,9.82,0.56,IT - Software,
531825,,RCC Cements Ltd.,10,2403,5.6,5.8,0.05,-0.11,-0.19,0,0.36,-3.25,2412,0.01,-0.03,2412N,0.02,-59.57,-0.09,0,41.61,0,0,0.56,7.24,12.56,/,8.32,0,Cement & Construction Materials,
519064,,Khandelwal Extractions Ltd.,10,2403,0.85,33.28,0.78,0.34,4,0,0.18,14.06,2409,0.22,0.12,2409H,0.42,8.05,0.24,16.18,38.54,0,0,0.09,7.21,84.15,118.67/53.45,5.51,29.43,Solvent  Extraction,
517399,VXLINSTR,VXL Instruments Ltd.,10,2403,13.32,0.48,68.54,-4.57,-1.93,0,1.29,-86.82,2409,0,-0.19,2409H,0.66,-84.81,-1.04,0,4.72,0,0.03,1.33,7.2,5.64,8.15/3.97,9.32,0,IT - Hardware,
531541,,Kobo Biotech Ltd.,10,2403,23.82,-56.34,103.19,-34.82,-2.07,0,-1.09,0,2406,0,-1.33,,,,,,44.95,0,0.66,2.38,7.17,2.86,6.01/2.66,146.68,0,Pharmaceuticals & Drugs,
531499,,Sybly Industries Ltd.,10,2403,9.16,4.73,79.32,0.2,-3.85,0,6.57,-134.44,2412,22.43,10.54,2412N,22.43,0,14.02,13248.57,0,0,0,0.92,7.08,7.88,12.09/5.19,14.12,0.7,Textile - Spinning,
530663,,Goyal Associates Ltd.,1,2403,4.69,0.76,3.75,0.61,0.13,0,0.35,21.49,2409,0.44,0.11,2409H,1.24,-34.51,0.3,-12.83,5.33,0,0.02,4.69,7.04,1.49,2.43/1.34,8.11,13.09,Finance - NBFC,
531812,,SGN Telecoms Ltd.,1,2403,8.08,0.04,0,-0.62,-0.08,0,0,-75.96,2409,0,-0.06,,,,,,24.49,0,0.01,8.08,7.03,0.88,1.35/0.51,6.98,0,Cable,
530765,,Agarwal Fortune India Ltd.,10,2403,3.44,1.52,7.38,0.1,0.28,0,0.27,23.66,2409,0.51,0.03,2409H,1.65,-51.63,0.06,-18.06,49.32,0,0,0.34,7.03,20.7,33.02/15.37,8.47,100.15,Finance - NBFC,
519439,,Pioneer Agro Extracts Ltd.,10,2403,4.36,7.14,1.04,-0.07,-0.17,0,0,-2.35,2412,0,0.04,,,,,,60.35,0,0,0.43,7.02,16.2,16.20/9.77,6.99,0,Solvent  Extraction,
526525,,Worldwide Aluminium Ltd.,10,2403,3.29,19.93,3.64,-0.02,0.01,0,0,0.04,2409,10.18,-4.49,2409H,14.5,0,-4.51,0,55.62,0,0.08,0.33,7.01,21.3,34.09/13.26,6.54,0,Trading,
531272,,Nikki Global Finance Ltd.,10,2403,3.42,3.95,0,-0.15,-0.43,0,0.38,-10.4,2412,0,-0.02,2412N,0.14,0,0.02,0,10.87,0,0.04,0.34,7,20.07,23.09/7.24,10.34,0,Finance - Investment,
531065,,Oswal Overseas Ltd.,5,2403,6.46,-3.04,152.08,-5.45,-4.22,0,2.37,-122.15,2409,2.67,-3.34,2409H,24.69,-52.65,-5.66,0,74.89,0,0,1.29,6.97,5.39,5.39/5.14,29.55,0,Sugar,
531314,,Integra Capital Ltd.,10,2403,4.7,10.9,1.25,0.96,2.04,0,0,23.05,2409,0.35,0.23,2409H,0.81,57.25,0.49,19.32,50.01,0,0,0.47,6.94,16.49,22.19/13.51,6.91,12.43,Finance - NBFC,
531944,,Lexoraa Industries Ltd.,10,2403,4.23,-2.49,0,-0.24,-0.56,0,-1.37,0,2409,0.26,-0.11,2409H,0.26,0,-0.31,0,27.57,0,0,0.39,6.93,17.47,33.59/16.99,7.74,0,Trading,
532397,,Konndor Industries Ltd.,10,2403,5.5,17.86,13.79,0.64,1.17,0,0,7.26,2409,2.32,0.42,2409H,4.78,-30.64,0.67,26.76,0,0,0,0.55,6.9,12.26,19.67/7.30,6.89,9.94,Trading,
532303,,Integrated Hitech Ltd.,10,2403,10,2.5,0.02,-7.69,-7.68,0,0.34,-119.26,2409,0.01,-0.05,2409H,0.01,8.33,-0.1,0,11.05,0,0,1,6.9,6.9,10.11/5.64,7.64,0,IT - Software,
524723,,Bijoy Hans Ltd.,10,2403,3,11.13,0.28,-0.12,-0.39,0,0.02,-3.4,2412,0.13,0.53,2412N,0.28,32.21,0.34,0,7.74,0,0,0.3,6.9,23,24.19/21.95,5.34,31.94,Trading,
